price_amount,makeid,manufacturerprice,km,vehicleyear,etiqueta_type_id,provinceid,horsepower,maxspeed,acceleration,combustible_type_id,body_type_id,transmision_type_id,doors,seatingcapacity,colores_type_id,dimensionsinmillimeterswidth,dimensionsinmillimetersheight,dimensionsinmillimeterslength,weight,tankcapacityinliters,trunkcapacityinliters,consumptionurban,consumptionmixed,consumptionextraurban,co2emissionsgramsperkm,batteryvoltage,batterykwh,chargingtime,chargingtimefast
20900.0,15.0,38750.0,61190.0,2019.0,5.0,30.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.46,1.1800000000000002,2.98,52.0,213.6,8.8,189.0,43.4
45290.0,52.0,51900.0,61602.8,2022.0,4.0,45.0,240.0,200.0,7.3,5.0,6.0,1.0,5.0,5.0,9.0,1819.0,1649.0,4394.0,1935.0,37.0,420.0,3.3200000000000003,1.2,3.4,35.0,411.2,11.4,300.0,97.0
43390.0,52.0,48400.0,24401.2,2023.0,4.0,45.0,240.0,200.0,7.3,5.0,6.0,1.0,5.0,5.0,6.0,1819.0,1649.0,4394.0,1935.0,37.0,420.0,2.84,1.46,2.98,37.8,178.2,11.4,300.0,97.0
38990.0,52.0,43550.0,46244.0,2023.0,4.0,45.0,240.0,199.0,7.1,5.0,6.0,1.0,5.0,5.0,4.0,1805.0,1692.0,4236.0,1770.0,37.0,351.0,2.84,1.1199999999999999,1.3,39.4,191.4,11.4,300.0,97.0
54390.0,105.0,64565.0,34628.0,2023.0,4.0,28.0,218.0,190.0,9.319999999999999,5.0,5.0,1.0,5.0,7.0,2.0,1941.0,1907.0,4973.0,2186.0,45.0,645.2,3.4,1.7200000000000002,3.4,38.0,167.8,13.0,300.0,27.2
37990.0,52.0,46550.0,71982.2,2022.0,4.0,45.0,240.0,199.0,7.1,5.0,6.0,1.0,5.0,5.0,6.0,1805.0,1692.0,4236.0,1770.0,37.0,351.0,2.84,1.7,1.3,41.0,3.2,11.4,300.0,97.0
19990.0,15.0,38750.0,133344.0,2019.0,4.0,47.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.8,0.96,2.46,52.0,276.6,8.8,189.0,83.4
26500.0,36.0,35100.0,6.0,2022.0,4.0,20.0,118.0,150.0,9.0,3.0,1.0,1.0,3.0,4.0,4.0,1683.0,1527.0,3632.0,1290.0,38.2,185.0,3.28,1.58,3.4,32.4,4.0,42.0,915.0,34.0
40300.0,106.0,46723.0,16960.0,2020.0,3.0,33.0,262.0,205.0,7.3,5.0,6.0,1.0,5.0,5.0,6.0,1873.0,1652.0,4425.0,1871.0,48.0,432.0,3.28,1.4600000000000002,3.4,38.0,87.4,10.7,240.0,84.4
34300.0,106.0,49506.0,56700.0,2020.0,5.0,28.0,262.0,205.0,7.3,5.0,6.0,1.0,5.0,5.0,9.0,1873.0,1652.0,4425.0,1871.0,48.0,432.0,3.16,1.7,2.98,38.0,1278.4,10.7,240.0,81.8
64999.0,52.0,73899.0,62500.0,2021.0,5.0,7.0,381.0,177.0,6.5,5.0,6.0,1.0,5.0,5.0,6.0,1894.0,1891.0,4882.0,2409.0,65.0,533.0,3.4,1.7599999999999998,3.4,38.6,444.2,17.3,705.0,25.8
22890.0,68.0,34590.0,14285.0,2020.0,4.0,28.0,146.0,140.0,9.7,3.0,6.0,1.0,5.0,5.0,6.0,1795.0,1555.0,4395.0,1720.0,40.6,366.0,3.16,1.3,3.4,31.4,355.0,35.5,600.0,40.0
30571.0,78.0,35099.0,11519.0,2023.0,4.0,28.0,136.0,150.0,9.0,3.0,1.0,1.0,5.0,5.0,4.0,1745.0,1430.0,4055.0,1455.0,37.0,309.0,2.8,1.3,1.3,28.8,4.0,50.0,1680.0,27.0
34890.0,24.0,40220.0,50.0,2022.0,4.0,8.0,231.0,160.0,6.6,3.0,1.0,1.0,5.0,5.0,2.0,1809.0,1540.0,4324.0,1824.0,43.4,385.0,3.28,1.7,3.4,31.8,408.0,62.0,1785.0,37.0
34750.0,36.0,31350.0,23374.8,2022.0,4.0,3.0,118.0,150.0,9.0,3.0,1.0,1.0,3.0,4.0,4.0,1683.0,1527.0,3632.0,1290.0,38.0,185.0,2.8,1.6600000000000001,1.3,29.0,364.0,42.0,915.0,34.0
36655.0,70.0,37190.0,20940.0,2023.0,5.0,28.0,204.0,160.0,7.9,3.0,1.0,1.0,5.0,5.0,9.0,1836.0,1516.0,4287.0,1675.0,41.0,350.0,2.84,1.8199999999999998,1.3,28.6,10.4,64.0,433.6,25.0
29300.0,36.0,30100.0,17257.6,2022.0,4.0,3.0,95.0,156.0,8.22,3.0,1.0,1.0,3.0,4.0,12.0,1683.0,1527.0,3632.0,1290.0,39.0,185.0,2.8,1.3,2.46,34.0,4.0,23.7,915.0,35.8
30500.0,22.0,46081.0,26288.4,2021.0,4.0,3.0,176.4,201.8,8.02,3.0,1.0,1.0,5.0,5.0,4.0,1864.4,1663.6,4381.6,1650.2,42.0,399.0,3.4,1.9400000000000002,3.4,33.0,147.4,18.8,616.6,110.4
42900.0,24.0,46380.0,6750.0,2021.0,4.0,17.0,245.0,210.0,7.0,5.0,6.0,1.0,5.0,5.0,5.0,1839.0,1510.0,4450.0,1704.0,40.0,345.0,3.28,1.32,3.4,43.0,36.0,12.8,300.0,82.6
48300.0,106.0,53632.0,10110.0,2022.0,5.0,22.0,408.0,180.0,4.9,3.0,6.0,1.0,5.0,5.0,6.0,1863.0,1652.0,4425.0,2113.0,43.4,578.0,3.4,1.32,3.4,40.4,4.0,78.0,2400.0,33.0
48300.0,106.0,53632.0,7838.0,2022.0,5.0,22.0,408.0,180.0,4.9,3.0,6.0,1.0,5.0,5.0,6.0,1863.0,1652.0,4425.0,2113.0,43.0,578.0,3.4,1.3199999999999998,3.4,38.4,4.0,78.0,2400.0,33.0
37900.0,78.0,52600.0,34050.0,2020.0,5.0,8.0,300.0,225.4,7.779999999999999,5.0,6.0,1.0,5.0,5.0,4.0,1841.0,1624.0,4447.0,1555.0,43.0,520.0,3.28,1.5,3.4,33.0,63.6,13.2,420.0,53.6
39900.0,52.0,44300.0,4000.0,2021.0,3.0,1.0,190.0,183.0,7.9,5.0,6.0,2.0,5.0,5.0,9.0,1819.0,1649.0,4394.0,1935.0,37.0,420.0,3.28,1.3800000000000001,3.4,41.2,96.6,11.4,300.0,97.0
22450.0,25.0,21765.0,16.0,2023.0,5.0,36.0,45.0,125.0,19.1,3.0,1.0,1.0,5.0,4.0,6.0,1579.0,1516.0,3734.0,970.0,40.6,270.0,3.16,1.34,3.4,30.2,24.0,27.4,811.0,75.4
37300.0,24.0,40220.0,4122.0,2022.0,5.0,43.0,231.0,160.0,6.6,3.0,1.0,1.0,5.0,5.0,2.0,1809.0,1540.0,4324.0,1824.0,39.6,385.0,3.28,1.48,3.4,31.8,408.0,62.0,1785.0,37.0
35500.0,24.0,40220.0,11726.0,2022.0,5.0,43.0,231.0,160.0,6.6,3.0,1.0,1.0,5.0,5.0,2.0,1809.0,1540.0,4324.0,1824.0,38.0,385.0,3.28,1.6199999999999999,3.4,34.6,408.0,62.0,1785.0,37.0
54055.0,15.0,59900.0,21677.0,2022.0,4.0,50.0,340.0,190.0,5.7,3.0,1.0,1.0,5.0,5.0,2.0,1852.0,1448.0,4783.0,2125.0,47.0,470.0,3.4,1.36,3.4,37.4,399.0,83.9,195.0,31.0
40200.0,73.0,45400.0,49206.4,2022.0,4.0,28.0,188.0,162.0,10.9,5.0,6.0,1.0,5.0,5.0,6.0,1805.0,1685.0,4545.0,1910.0,43.0,404.0,2.84,1.06,1.3,44.0,3.0,13.8,330.0,25.0
33000.0,78.0,50720.0,58000.0,2022.0,4.0,9.0,225.0,225.0,8.9,5.0,6.0,1.0,5.0,5.0,4.0,1841.0,1624.0,4447.0,1763.0,43.0,520.0,2.66,1.8,2.98,38.8,4.0,17.6,345.0,75.4
30500.0,78.0,38770.0,11636.4,2023.0,4.0,8.0,136.0,150.0,9.0,3.0,1.0,1.0,5.0,5.0,1.0,1745.0,1430.0,4055.0,1455.0,37.0,311.0,2.84,1.3,1.3,31.0,4.0,50.0,1680.0,30.0
25900.0,53.0,51175.0,13000.0,2023.0,4.0,8.0,204.0,167.0,7.8,3.0,1.0,1.0,5.0,5.0,12.0,1825.0,1570.0,4420.0,1757.0,45.2,475.0,3.28,1.34,3.4,35.4,358.0,64.8,1650.0,45.0
34500.0,70.0,39752.4,3600.0,2023.0,4.0,3.0,169.4,173.4,8.419999999999998,3.0,1.0,1.0,5.0,5.0,5.0,1779.6,1547.4,4270.4,1652.0,40.2,359.4,3.4,1.7,3.4,36.2,73.8,37.56,403.2,43.2
34200.0,43.0,45650.0,19000.0,2022.0,4.0,36.0,204.0,167.0,7.9,3.0,6.0,1.0,5.0,5.0,6.0,1800.0,1570.0,4205.0,1685.0,40.6,332.0,3.28,1.7,3.4,38.0,356.0,64.0,1690.0,46.0
22995.0,15.0,38750.0,64044.0,2019.0,4.0,28.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.46,1.2400000000000002,2.98,52.0,202.8,8.8,189.0,55.2
38500.0,43.0,40950.0,67602.4,2023.0,4.0,28.0,156.0,162.0,8.8,3.0,6.0,1.0,5.0,5.0,4.0,1825.0,1580.0,4355.0,1615.0,38.0,466.0,2.84,1.12,1.3,38.6,295.0,48.4,1410.6,40.0
28000.0,24.0,42380.0,50000.0,2021.0,3.0,28.0,245.0,225.0,6.7,5.0,1.0,1.0,5.0,5.0,6.0,1799.0,1467.0,4398.0,1671.0,40.0,270.0,2.54,1.1,2.98,35.0,201.6,12.8,300.0,36.8
39500.0,43.0,43650.0,18031.6,2022.0,4.0,28.0,204.0,167.0,7.9,3.0,6.0,1.0,5.0,5.0,4.0,1800.0,1570.0,4205.0,1685.0,37.0,332.0,2.84,1.06,1.3,40.8,356.0,64.0,1690.0,46.0
42900.0,43.0,47850.0,1600.0,2022.0,4.0,8.0,204.0,167.0,7.9,3.0,6.0,1.0,5.0,5.0,2.0,1800.0,1570.0,4205.0,1685.0,40.6,332.0,3.28,1.52,3.4,38.4,356.0,64.0,1690.0,46.0
28600.0,36.0,34600.0,23469.8,2023.0,4.0,3.0,118.0,150.0,9.0,3.0,1.0,1.0,3.0,4.0,4.0,1683.0,1527.0,3632.0,1290.0,40.0,185.0,2.8,1.3,1.3,28.4,4.0,42.0,915.0,34.0
29990.0,78.0,37220.0,32240.2,2023.0,4.0,46.0,136.0,150.0,8.1,3.0,1.0,1.0,5.0,5.0,1.0,1745.0,1430.0,4055.0,1455.0,37.0,311.0,2.8,1.3,1.3,31.0,4.0,50.0,1680.0,30.0
19990.0,15.0,38750.0,133344.0,2019.0,4.0,37.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.8,0.96,2.46,52.0,276.6,8.8,189.0,83.4
37890.0,52.0,46900.0,24170.0,2022.0,4.0,4.0,190.0,183.0,7.9,5.0,6.0,1.0,5.0,5.0,9.0,1819.0,1649.0,4394.0,1935.0,37.0,420.0,3.28,1.7,3.4,35.4,139.0,11.4,300.0,97.0
75000.0,15.0,81550.0,51000.0,2019.0,5.0,38.0,394.0,235.0,5.6,5.0,6.0,1.0,5.0,5.0,1.0,2004.0,1745.0,4922.0,2510.0,69.0,645.0,3.4,1.7,3.4,39.0,225.0,22.3,420.0,105.0
33590.0,53.0,36800.0,10.0,2022.0,3.0,5.0,141.0,160.0,11.0,5.0,6.0,1.0,5.0,5.0,10.0,1826.0,1483.0,4395.0,1519.0,37.0,291.0,3.28,1.58,3.4,31.0,36.0,8.9,1056.0,25.8
25950.0,36.0,31350.0,10.0,2022.0,4.0,13.0,118.0,150.0,9.0,3.0,1.0,1.0,3.0,4.0,4.0,1683.0,1527.0,3632.0,1290.0,40.2,185.0,3.28,1.4200000000000002,3.4,31.2,364.0,42.0,915.0,34.0
22990.0,15.0,38750.0,63573.0,2019.0,4.0,28.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.46,1.2400000000000002,2.98,52.0,266.8,8.8,189.0,55.2
42200.0,22.0,50415.0,5800.0,2023.0,4.0,29.0,225.0,233.0,7.8,5.0,1.0,1.0,5.0,5.0,9.0,1815.0,1485.0,4805.0,1797.0,44.0,485.0,3.28,1.34,3.4,37.8,3.0,12.4,424.0,47.4
40999.0,106.0,48274.0,17458.0,2023.0,5.0,18.0,238.0,180.0,7.4,3.0,6.0,1.0,5.0,5.0,12.0,1863.0,1652.0,4425.0,1959.0,43.0,414.0,3.28,1.56,3.4,35.0,358.0,69.0,2100.0,34.0
29900.0,105.0,40475.0,18111.0,2021.0,4.0,3.0,146.0,160.0,9.6,3.0,1.0,1.0,5.0,5.0,6.0,1809.0,1568.0,4261.0,1805.0,42.0,385.0,3.28,1.1,3.4,39.0,408.0,62.0,1785.0,34.0
32000.0,78.0,39100.0,14052.4,2023.0,3.0,48.0,136.0,150.0,9.0,3.0,1.0,1.0,5.0,5.0,2.0,1745.0,1430.0,4055.0,1455.0,40.6,309.0,2.84,1.78,1.3,29.8,4.0,50.0,1680.0,27.0
35900.0,78.0,54700.0,28153.0,2020.0,5.0,15.0,300.0,235.0,6.1,5.0,6.0,1.0,5.0,5.0,9.0,1841.0,1624.0,4447.0,1853.0,43.0,520.0,3.4,1.5,3.4,34.0,3.0,13.2,360.0,59.8
20890.0,15.0,38750.0,81905.0,2019.0,4.0,29.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.46,1.3599999999999999,3.14,52.0,29.6,8.8,189.0,45.0
48800.0,90.0,55999.0,19385.4,2023.0,4.0,8.0,245.0,205.0,7.6,5.0,6.0,1.0,5.0,5.0,4.0,1839.0,1674.0,4735.0,1868.0,45.0,760.0,3.4,1.4,3.4,30.0,194.8,12.8,300.0,30.6
36950.0,101.0,59980.0,48565.0,2021.0,4.0,48.0,476.0,233.0,4.4,3.0,1.0,1.0,4.0,5.0,2.0,1849.0,1443.0,4694.0,1847.0,45.6,425.0,3.4,1.8199999999999998,3.4,43.6,36.0,75.0,2610.0,36.0
34500.0,73.0,45400.0,7500.0,2022.0,4.0,14.0,188.0,162.0,10.9,5.0,6.0,1.0,5.0,5.0,6.0,1805.0,1685.0,4545.0,1910.0,43.0,404.0,3.28,1.7,3.4,37.2,3.0,13.8,330.0,25.0
39995.0,80.0,49900.0,29000.0,2022.0,4.0,28.0,231.0,160.0,7.4,3.0,1.0,1.0,5.0,5.0,6.0,1859.0,1479.0,4606.0,1994.0,43.2,405.0,3.28,1.5,3.4,34.4,4.0,78.0,2400.0,39.0
33680.0,43.0,35750.0,26712.4,2021.0,4.0,28.0,136.0,155.0,9.9,3.0,6.0,1.0,5.0,5.0,2.0,1800.0,1570.0,4205.0,1535.0,43.0,332.0,2.84,1.78,1.3,29.0,327.0,39.2,1030.0,46.0
31900.0,77.0,36200.0,3000.0,2022.0,4.0,28.0,181.0,225.0,7.6,5.0,1.0,1.0,5.0,5.0,9.0,1826.0,1472.0,4374.0,1678.0,42.0,352.0,3.28,1.6799999999999997,3.4,30.6,36.0,12.4,420.0,33.6
28690.0,78.0,35099.0,27040.6,2023.0,4.0,45.0,136.0,150.0,9.0,3.0,1.0,1.0,5.0,5.0,4.0,1745.0,1430.0,4055.0,1455.0,39.4,309.0,2.8,1.3,1.3,29.4,4.0,50.0,1680.0,27.0
45500.0,80.0,49900.0,8700.0,2022.0,4.0,28.0,231.0,160.0,7.4,3.0,1.0,1.0,5.0,5.0,9.0,1859.0,1479.0,4606.0,1994.0,42.0,405.0,3.28,1.2,3.4,35.6,4.0,78.0,2400.0,39.0
45640.0,80.0,49900.0,6100.0,2022.0,5.0,28.0,231.0,160.0,7.4,3.0,1.0,1.0,5.0,5.0,9.0,1859.0,1479.0,4606.0,1994.0,42.0,405.0,3.28,1.24,3.4,37.0,4.0,78.0,2400.0,39.0
33890.0,24.0,38610.0,24247.0,2022.0,4.0,37.0,204.0,160.0,7.3,3.0,1.0,1.0,5.0,5.0,6.0,1809.0,1540.0,4324.0,1736.0,39.6,385.0,3.28,1.1,3.4,30.0,408.0,62.0,1785.0,37.0
33446.0,78.0,51090.0,21230.0,2022.0,5.0,45.0,225.0,240.0,8.1,5.0,1.0,1.0,5.0,5.0,9.0,1859.0,1403.0,4750.0,1720.0,43.0,487.0,3.28,1.9,3.4,32.0,3.0,11.8,330.0,47.2
29700.0,22.0,35270.0,13240.6,2021.0,4.0,8.0,136.0,150.0,9.4,3.0,1.0,1.0,5.0,5.0,9.0,1800.0,1520.0,4360.0,1616.0,38.2,380.0,2.8,1.3,1.3,29.2,4.0,50.0,1860.0,30.0
34995.0,59.0,48500.0,10000.0,2022.0,5.0,35.0,204.0,160.0,7.5,3.0,6.0,1.0,5.0,5.0,4.0,1840.0,1545.0,4495.0,1785.0,44.6,320.0,3.28,1.7,3.4,36.6,355.0,54.3,1380.0,51.0
20990.0,15.0,43800.0,84000.0,2019.0,4.0,28.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1750.0,36.0,468.0,2.46,1.56,2.98,42.0,190.6,8.8,189.0,39.0
51890.0,53.0,59550.0,28888.6,2023.0,4.0,23.0,265.0,193.0,8.7,5.0,6.0,1.0,5.0,7.0,4.0,1900.0,1700.0,4810.0,1982.0,47.0,175.0,3.4,1.3800000000000001,3.4,39.0,36.0,13.8,195.0,29.8
41600.0,78.0,42196.8,5143.0,2020.0,5.0,8.0,209.4,166.6,7.480000000000001,5.0,6.0,1.0,5.0,5.0,6.0,1819.8,1533.2,4284.0,1703.2,40.4,357.6,3.4,1.2200000000000002,3.4,35.6,222.2,66.0,1172.0,48.0
42900.0,105.0,61410.0,27988.0,2023.0,4.0,28.0,218.0,222.0,7.8,5.0,4.0,1.0,5.0,5.0,9.0,1871.0,1460.0,4866.0,1809.0,50.0,455.0,3.4,1.5399999999999998,3.4,33.0,352.0,13.0,300.0,34.8
20500.0,25.0,20615.0,1000.0,2022.0,4.0,10.0,45.0,125.0,19.1,3.0,1.0,1.0,5.0,5.0,6.0,1531.0,1516.0,3734.0,970.0,41.0,270.0,3.16,1.34,2.98,30.8,24.0,27.4,810.0,115.2
31900.0,37.0,47984.0,54010.0,2022.0,5.0,17.0,225.0,200.0,9.2,5.0,6.0,1.0,5.0,5.0,6.0,1883.0,1666.0,4626.0,1844.0,45.0,411.0,3.16,1.7,2.98,40.0,295.0,14.4,360.0,112.4
49500.0,43.0,58010.0,7700.0,2023.0,4.0,28.0,229.0,185.0,7.4,3.0,1.0,1.0,4.0,5.0,4.0,1880.0,1495.0,4855.0,1910.0,43.8,401.0,3.4,1.4,3.4,38.4,697.0,77.4,2235.0,73.0
38500.0,22.0,49750.0,9361.0,2022.0,4.0,41.0,225.0,233.0,7.8,5.0,1.0,1.0,5.0,5.0,6.0,1815.0,1485.0,4805.0,1797.0,44.0,485.0,3.28,1.6,3.4,35.2,3.0,13.2,424.0,54.0
60390.0,80.0,69900.0,5345.0,2022.0,4.0,28.0,476.0,205.0,4.2,3.0,1.0,1.0,5.0,5.0,9.0,1859.0,1473.0,4606.0,2113.0,58.6,446.0,3.4,1.8,3.4,40.4,4.0,82.0,2400.0,28.0
41900.0,77.0,43900.0,1.0,2023.0,4.0,8.0,156.0,170.0,9.2,3.0,1.0,1.0,5.0,5.0,4.0,1885.6,1465.0,4374.0,1736.0,46.0,352.0,3.28,1.7,3.4,40.0,4.0,54.0,1140.0,30.0
43500.0,52.0,51900.0,1.0,2022.0,4.0,33.0,240.0,200.0,7.3,5.0,6.0,1.0,5.0,5.0,9.0,1819.0,1649.0,4394.0,1935.0,37.0,420.0,3.4,1.4200000000000002,3.4,41.0,419.4,11.4,300.0,97.0
42520.0,80.0,49900.0,5500.0,2022.0,4.0,28.0,231.0,160.0,7.4,3.0,1.0,1.0,5.0,5.0,9.0,1859.0,1479.0,4606.0,1994.0,42.6,405.0,3.28,1.34,3.4,35.0,4.0,78.0,2400.0,39.0
15000.0,22.0,10490.0,10.0,2023.0,4.0,7.0,8.0,45.0,10.0,3.0,1.0,1.0,2.0,2.0,12.0,1390.0,1525.0,2410.0,471.0,40.4,268.0,3.16,1.34,2.98,31.4,72.0,6.3,180.0,120.0
22500.0,105.0,43122.0,56000.0,2020.0,4.0,17.0,204.0,160.0,7.3,3.0,1.0,1.0,5.0,5.0,4.0,1809.0,1568.0,4261.0,1794.0,36.0,385.0,2.54,0.96,2.98,42.8,408.0,62.0,1178.0,34.0
31500.0,36.0,34600.0,10.0,2023.0,4.0,50.0,118.0,150.0,9.0,3.0,1.0,1.0,3.0,4.0,4.0,1683.0,1527.0,3632.0,1290.0,39.0,185.0,3.28,1.6199999999999999,3.4,30.6,4.0,42.0,915.0,34.0
46990.0,78.0,53550.0,1.0,2020.0,4.0,46.0,225.0,240.0,8.1,5.0,1.0,1.0,5.0,5.0,2.0,1859.0,1403.0,4750.0,1720.0,43.0,487.0,3.4,1.3,3.4,32.0,212.2,11.8,420.0,67.4
30900.0,22.0,39225.0,25914.4,2023.0,4.0,46.0,136.0,155.0,9.4,3.0,1.0,1.0,5.0,5.0,9.0,1800.0,1520.0,4360.0,1616.0,37.0,380.0,2.84,1.78,1.3,31.0,4.0,50.0,1860.0,30.0
60590.0,80.0,60400.0,9999.0,2023.0,4.0,28.0,476.0,205.0,4.4,3.0,1.0,1.0,5.0,5.0,4.0,1859.0,1479.0,4606.0,2113.0,44.2,405.0,3.4,1.4,3.4,31.6,4.0,78.0,2400.0,39.0
35499.0,77.0,36200.0,22079.2,2022.0,5.0,41.0,181.0,225.0,7.6,5.0,1.0,1.0,5.0,5.0,9.0,1793.4,1472.0,4374.0,1678.0,42.0,352.0,2.84,1.8,1.3,30.2,35.6,12.4,420.0,29.6
53900.0,33.0,75850.0,1.0,2023.0,4.0,8.0,360.0,250.0,5.6,5.0,1.0,1.0,4.0,5.0,6.0,1932.0,1460.0,4934.0,1931.0,42.0,510.0,3.4,1.8,3.4,40.4,242.2,11.9,360.0,39.0
74850.0,15.0,76500.0,1016.0,2022.0,4.0,28.0,544.0,225.0,3.9,3.0,1.0,1.0,5.0,5.0,9.0,1852.0,1448.0,4783.0,2290.0,54.8,470.0,3.4,1.86,3.4,39.8,399.0,83.9,1272.0,31.0
35500.0,24.0,45970.0,10.0,2023.0,4.0,8.0,204.0,220.0,7.5,5.0,1.0,1.0,5.0,5.0,9.0,1799.0,1467.0,4398.0,1638.0,40.0,270.0,3.28,1.7,3.4,38.0,353.0,13.0,300.0,123.4
34780.0,78.0,41406.0,5.0,2020.0,4.0,1.0,188.8,182.0,8.76,5.0,6.0,1.0,5.0,5.0,6.0,1813.6,1537.4,4320.0,1656.6,40.4,375.0,3.4,1.6600000000000001,3.4,31.2,146.0,38.08,811.2,27.4
30400.0,78.0,47600.0,46062.0,2021.0,5.0,7.0,225.0,196.6,7.779999999999999,5.0,6.0,1.0,5.0,5.0,6.0,1841.0,1624.0,4447.0,1836.0,43.0,520.0,3.16,1.7,3.4,35.0,295.0,13.2,420.0,60.0
16990.0,15.0,38750.0,82000.0,2019.0,4.0,35.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.46,1.3199999999999998,2.72,52.0,208.2,8.8,189.0,51.0
48897.0,33.0,49550.0,16734.0,2022.0,4.0,33.0,225.0,212.0,8.9,5.0,6.0,1.0,5.0,5.0,6.0,1906.0,1621.0,4573.0,1760.0,43.0,555.0,3.4,1.2399999999999998,3.4,36.0,3.0,13.2,450.0,38.8
16990.0,15.0,38750.0,118000.0,2019.0,4.0,35.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.4199999999999995,1.44,2.46,52.0,214.0,8.8,189.0,64.4
16990.0,15.0,38750.0,118000.0,2019.0,4.0,38.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.4199999999999995,1.44,2.46,52.0,214.0,8.8,189.0,64.4
59900.0,106.0,67299.0,15.0,2022.0,5.0,22.0,350.0,180.0,5.7,5.0,6.0,1.0,5.0,5.0,6.0,1902.0,1658.0,4708.0,2093.0,70.0,468.0,3.4,1.8,3.4,36.0,426.0,18.8,480.0,18.0
29900.0,59.0,53300.0,4810.0,2021.0,4.0,47.0,204.0,160.0,7.5,3.0,6.0,1.0,5.0,5.0,6.0,1840.0,1545.0,4495.0,1785.0,42.6,486.6,3.28,1.6600000000000001,3.4,33.8,355.0,54.3,1380.0,51.0
37900.0,106.0,45366.0,9800.0,2023.0,5.0,50.0,231.0,160.0,7.4,3.0,6.0,1.0,5.0,5.0,9.0,1863.0,1652.0,4425.0,1948.0,42.6,578.0,3.28,1.7600000000000002,3.4,36.8,145.0,70.0,2160.0,36.0
23495.0,15.0,38750.0,67242.0,2019.0,4.0,8.0,224.0,202.0,6.7,5.0,5.0,1.0,5.0,5.0,4.0,1800.0,1555.0,4354.0,1735.0,36.0,468.0,2.46,1.4400000000000002,2.98,52.0,289.0,8.8,189.0,36.0
42500.0,78.0,53300.0,100.0,2022.0,4.0,9.0,300.0,235.0,6.1,5.0,6.0,1.0,5.0,5.0,6.0,1841.0,1624.0,4447.0,1853.0,43.0,520.0,3.4,1.5,3.4,34.0,3.0,13.2,360.0,83.2
82900.0,82.0,109063.0,105000.0,2020.0,4.0,30.0,530.0,250.0,4.0,3.0,1.0,1.0,4.0,4.0,6.0,1966.0,1379.0,4963.0,2215.0,80.0,491.0,3.4,1.86,3.4,63.6,8.0,79.2,348.0,216.0
36950.0,24.0,40900.0,178.0,2022.0,4.0,28.0,204.0,160.0,7.3,3.0,1.0,1.0,5.0,5.0,6.0,1809.0,1540.0,4324.0,1736.0,37.0,385.0,3.28,1.7,3.4,31.0,408.0,62.0,1785.0,37.0
36900.0,52.0,46900.0,9000.0,2022.0,4.0,4.0,190.0,183.0,7.9,5.0,6.0,1.0,5.0,5.0,9.0,1819.0,1649.0,4394.0,1935.0,37.0,420.0,3.28,1.7,3.4,37.4,144.4,11.4,300.0,97.0
81490.0,15.0,76750.0,6000.0,2023.0,4.0,46.0,340.0,193.0,6.0,3.0,1.0,1.0,4.0,5.0,2.0,1900.0,1515.0,5060.0,2205.0,63.6,490.0,3.4,1.8199999999999998,3.4,42.0,399.0,83.9,2610.0,1800.0
32300.0,22.0,40035.0,19647.4,2022.0,4.0,45.0,136.0,201.0,10.0,3.0,1.0,1.0,4.0,5.0,4.0,1800.0,1525.0,4600.0,1580.0,40.8,510.0,2.84,1.78,1.3,39.0,323.2,50.0,1860.0,30.0
39900.0,22.0,50415.0,44.0,2023.0,4.0,3.0,225.0,233.0,7.8,5.0,1.0,1.0,5.0,5.0,9.0,1815.0,1485.0,4805.0,1797.0,44.0,485.0,3.28,1.54,3.4,32.6,3.0,12.4,424.0,75.2
42700.0,24.0,41600.0,250.0,2022.0,4.0,8.0,231.0,160.0,6.6,3.0,1.0,1.0,5.0,5.0,4.0,1809.0,1540.0,4324.0,1838.0,42.4,385.0,3.28,1.3800000000000001,3.4,33.0,408.0,62.0,1785.0,37.0
